type	feature	n	log_odds_weighted	log_odds_weighted_scaled
speech	aeacis	0	-0.270211384712945	0.18541445601685663
speech	flagranter	0	-0.270211384712945	0.18541445601685663
speech	conuersus	0	-0.270211384712945	0.18541445601685663
speech	conuersis	0	-0.270211384712945	0.18541445601685663
speech	conuictum	0	-0.270211384712945	0.18541445601685663
speech	sapientia	0	-0.270211384712945	0.18541445601685663
speech	uenantes	0	-0.270211384712945	0.18541445601685663
speech	maestissimus	0	-0.270211384712945	0.18541445601685663
speech	samnitus	0	-0.270211384712945	0.18541445601685663
speech	aeacius	0	-0.270211384712945	0.18541445601685663
speech	magalis	0	-0.270211384712945	0.18541445601685663
speech	euganeus	0	-0.270211384712945	0.18541445601685663
speech	cubile	18	-0.271356525196625	0.18534814272259953
speech	iuuenta	18	-0.271356525196625	0.18534814272259953
speech	reduco	19	-0.273533879645319	0.1852220555321491
speech	leuo	30	-0.273990830654	0.18519559421396883
speech	tyrannus	20	-0.275772934534157	0.18509239536571764
speech	uirgineus	20	-0.275772934534157	0.18509239536571764
speech	duo	39	-0.275956138350409	0.18508178631927377
speech	conscendo	4	-0.276420114644566	0.18505491817780007
speech	plaustrum	4	-0.276420114644566	0.18505491817780007
speech	cruento	4	-0.276420114644566	0.18505491817780007
speech	tridens	4	-0.276420114644566	0.18505491817780007
speech	fatisco	4	-0.276420114644566	0.18505491817780007
speech	tenuo	4	-0.276420114644566	0.18505491817780007
speech	argo	4	-0.276420114644566	0.18505491817780007
speech	temo	4	-0.276420114644566	0.18505491817780007
speech	uagina	4	-0.276420114644566	0.18505491817780007
speech	inmaneo	4	-0.276420114644566	0.18505491817780007
speech	calamus	4	-0.276420114644566	0.18505491817780007
speech	uomer	4	-0.276420114644566	0.18505491817780007
speech	tactus	4	-0.276420114644566	0.18505491817780007
speech	inuiso	4	-0.276420114644566	0.18505491817780007
speech	rigor	4	-0.276420114644566	0.18505491817780007
speech	inmineo	4	-0.276420114644566	0.18505491817780007
speech	sero	31	-0.276828077401336	0.18503129369266383
speech	artus	68	-0.281209909994232	0.18477754862098117
speech	quamuis	24	-0.285133164152769	0.1845503591091543
speech	carpo	24	-0.285133164152769	0.1845503591091543
speech	aruum	82	-0.286448456818681	0.18447419256816489
speech	metus	82	-0.286448456818681	0.18447419256816489
speech	iter	57	-0.286666751402537	0.1844615514702557
speech	pudor	43	-0.287532113202604	0.18441143972195537
speech	congressus	3	-0.289185512276697	0.18431569396771183
speech	trinacria	3	-0.289185512276697	0.18431569396771183
speech	uentosus	3	-0.289185512276697	0.18431569396771183
speech	macies	3	-0.289185512276697	0.18431569396771183
speech	despecto	3	-0.289185512276697	0.18431569396771183
speech	puluereus	3	-0.289185512276697	0.18431569396771183
speech	succido	3	-0.289185512276697	0.18431569396771183
speech	rutilo	3	-0.289185512276697	0.18431569396771183
speech	respiro	3	-0.289185512276697	0.18431569396771183
speech	eicio	3	-0.289185512276697	0.18431569396771183
speech	concursus	3	-0.289185512276697	0.18431569396771183
speech	concolor	3	-0.289185512276697	0.18431569396771183
speech	pix	3	-0.289185512276697	0.18431569396771183
speech	aesonius	3	-0.289185512276697	0.18431569396771183
speech	uesper	3	-0.289185512276697	0.18431569396771183
speech	segnior	3	-0.289185512276697	0.18431569396771183
speech	colus	3	-0.289185512276697	0.18431569396771183
speech	multo	3	-0.289185512276697	0.18431569396771183
speech	doctus	3	-0.289185512276697	0.18431569396771183
speech	reputo	3	-0.289185512276697	0.18431569396771183
speech	caeneus	3	-0.289185512276697	0.18431569396771183
speech	recumbo	3	-0.289185512276697	0.18431569396771183
speech	pelides	3	-0.289185512276697	0.18431569396771183
speech	emergo	3	-0.289185512276697	0.18431569396771183
speech	anxius	3	-0.289185512276697	0.18431569396771183
speech	edoceo	3	-0.289185512276697	0.18431569396771183
speech	sordidus	3	-0.289185512276697	0.18431569396771183
speech	polynicus	3	-0.289185512276697	0.18431569396771183
speech	aquila	3	-0.289185512276697	0.18431569396771183
speech	uexillum	3	-0.289185512276697	0.18431569396771183
speech	expauesco	3	-0.289185512276697	0.18431569396771183
speech	nodosus	3	-0.289185512276697	0.18431569396771183
speech	consuetus	3	-0.289185512276697	0.18431569396771183
speech	obtutus	3	-0.289185512276697	0.18431569396771183
speech	idmon	3	-0.289185512276697	0.18431569396771183
speech	pestifer	3	-0.289185512276697	0.18431569396771183
speech	arx	71	-0.289651121061343	0.18428873129126735
speech	cogo	36	-0.290711542861277	0.18422732392347463
speech	harena	36	-0.290711542861277	0.18422732392347463
speech	agnosco	29	-0.297252855389706	0.1838485267464406
speech	feruidus	12	-0.299076621699497	0.18374291529205491
speech	curuo	12	-0.299076621699497	0.18374291529205491
speech	labo	12	-0.299076621699497	0.18374291529205491
speech	como	13	-0.299115237133675	0.18374067913266134
speech	rota	13	-0.299115237133675	0.18374067913266134
speech	serenus	13	-0.299115237133675	0.18374067913266134
speech	laboro	13	-0.299115237133675	0.18374067913266134
speech	responsum	13	-0.299115237133675	0.18374067913266134
speech	peleus	11	-0.299479922115092	0.18371956079580357
speech	emitto	11	-0.299479922115092	0.18371956079580357
speech	ambiguus	11	-0.299479922115092	0.18371956079580357
speech	impero	14	-0.299508689010911	0.18371789494986196
