idx	token	lemma	dialogism_score
5915	fortuna	fortuna	0.2987094485309642
5916	dedit	do	0.28479481937201434
5917	gens	gens	0.30859326375837703
5918	unica	unicus	0.2753680836874476
5919	terras	terra	0.2647419532795139
5920	incolit	incolo	0.24817432325850544
5921	a	ab	0.19208305618423893
5922	saeuo	saeuus	0.21532094203234864
5923	serpentum	serpens	0.2131410623700004
5924	innoxia	innoxius	0.22772359969105005
5925	morsu	morsus	0.2038461392999207
5926	marmaridae	marmaridus	0.24505000477431046
5927	psylli	psyllus	0.1337786822605629
5928	par	par	0.23837298115260933
5929	lingua	lingua	0.22025430252506595
5930	potentibus	possum	0.2963814157646047
5931	herbis	herba	0.20213192055815996
5932	ipse	ipse	0.2748933595453659
5933	cruor	cruor	0.21827388228558203
5934	tutus	tutus	0.2512031423757937
5935	nullum	nullus	0.31927585839439787
5936	que	que	0.2012336315258229
5937	admittere	admitto	0.2634453109832991
5938	uirus	uirus	0.2546821091688539
5939	uel	uel	0.2357473342493982
5940	cantu	cantus	0.18024619267144812
5941	cessante	cesso	0.22637702915657004
5942	potens	potens	0.23982711193495737
5943	natura	natura	0.22769558151991334
5944	locorum	locus	0.21525163414399984
5945	iussit	iubeo	0.22826517273178082
5946	ut	ut	0.27774099822990284
5947	inmunes	inmunis	0.22314759489542627
5948	mixtis	mixtus	0.18263407570965642
5949	serpentibus	serpens	0.18444933564994118
5950	essent	sum	0.4221231534038423
5951	profuit	prosum	0.2595887661204445
5952	in	in	0.1978304838181022
5953	mediis	medius	0.15724272216415403
5954	sedem	sedes	0.2751873836473455
5955	posuisse	pono	0.25160310917247425
5956	uenenis	uenenum	0.20224821685167466
5957	pax	pax	0.27736608137689833
5958	illis	ille	0.195138806755932
5959	cum	cum	0.2052975334096333
5960	morte	mors	0.26456757830598177
5961	data	datum	0.24108658261316462
5962	est	sum	0.4103991028490287
5963	fiducia	fiducia	0.277851561533036
5964	tanta	tantus	0.35697154732085
5965	est	sum	0.4103991028490287
5966	sanguinis	sanguis	0.26197085778798346
5967	in	in	0.1978304838181022
5968	terras	terra	0.2647419532795139
5969	paruus	paruus	0.21675411286325869
5970	cum	cum	0.28550000025989547
5971	decidit	decido	0.20808086583098362
5972	infans	infans	0.24485247808579969
5973	nequa	nequis	0.25063000682476394
5974	sit	sum	0.4422705569945694
5975	externae	externus	0.28840387885489194
5976	ueneris	uenio	0.28219419493757336
5977	mixtura	misceo	0.1912028753667072
5978	timentes	timeo	0.2687312016033053
5979	letifica	letificus	0.14830788245777082
5980	dubios	dubius	0.2171850680036495
5981	explorant	exploro	0.23181727303873417
5982	aspide	aspis	0.22471156152292815
5983	partus	partus	0.25581115562317036
5984	ut	ut	0.27774099822990284
5985	que	que	0.2012336315258229
5986	iouis	iouus	0.11433794443368543
5987	uolucer	uolucer	0.2105792742292401
5988	calido	calidus	0.1840459253370464
5989	cum	cum	0.28550000025989547
5990	protulit	profero	0.2034736624367769
5991	ouo	ouus	0.12400374611909955
5992	inplumis	inpluma	0.11403043171352435
5993	natos	nascor	0.31076221061725995
5994	solis	sol	0.22789764419002917
5995	conuertit	conuerto	0.203556094591759
5996	ad	ad	0.2070463735264641
5997	ortus	ortus	0.21617386066549277
5998	qui	qui	0.3954565381663737
5999	potuere	possum	0.301528402018623
6000	pati	patior	0.28727162665426775
6001	radios	radius	0.21387627432951012
6002	et	et	0.15833624089312415
6003	lumine	lumen	0.1969634278589538
6004	recto	rego	0.2537865052260066
6005	sustinuere	sustineo	0.20508755732582357
6006	diem	dies	0.25476611457085496
6007	caeli	caelum	0.24736569786172558
6008	seruantur	seruo	0.2385522846036086
6009	in	in	0.1978304838181022
6010	usus	usus	0.2381824191498757
6011	qui	qui	0.3954565381663737
6012	phoebo	phoebus	0.20188803856558557
6013	cessere	cedo	0.23664922579344166
6014	iacent	iaceo	0.2517720872986048
6015	sic	sic	0.21619464466528485
6016	pignora	pignus	0.2934777126532166
6017	gentis	gens	0.3132591521981537
6018	psyllus	psyllus	0.12911279382078622
6019	habet	habeo	0.2882137826931031
6020	siquis	siquis	0.2567363955092358
6021	tactos	tango	0.24546356626166435
6022	non	non	0.41864799612008574
6023	horruit	horreo	0.1928658027190655
6024	angues	anguis	0.2221253660343176
6025	siquis	siquis	0.363124696150097
6026	donatis	dono	0.2135088875306022
6027	lusit	ludo	0.23456641879083723
6028	serpentibus	serpens	0.2355693852686217
6029	infans	infans	0.24485247808579969
6030	nec	neque	0.2829151588008186
6031	solum	solum	0.28627941292182657
6032	gens	gens	0.30859326375837703
6033	illa	ille	0.24106257228600034
6034	sua	suus	0.19894501288243066
6035	contenta	contentus	0.22166489356144517
6036	salute	salus	0.24114512203168853
6037	excubat	excubo	0.22951122037534044
6038	hospitibus	hospes	0.27034666970470855
6039	contra	contra	0.24195450228315635
6040	que	que	0.2012336315258229
6041	nocentia	noceo	0.26572743214494216
6042	monstra	monstrum	0.24870930786901474
6043	psyllus	psyllus	0.12911279382078622
6044	adest	adsum	0.2795333192898851
6045	populis	populus	0.244274571074286
6046	qui	qui	0.3954565381663737
6047	tum	tum	0.17315010599734665
6048	romana	romanus	0.24423604943768734
6049	secutus	sequor	0.22581454693541575
6050	signa	signum	0.23320731485829266
6051	simul	simul	0.1963726716871436
6052	iussit	iubeo	0.22826517273178082
6053	statui	status	0.3155716437359516
6054	tentoria	tentorium	0.22819388778210134
6055	ductor	ductor	0.1856163166883626
6056	primum	primum	0.2599517437859483
6057	quas	qui	0.4173252507543872
6058	ualli	uallum	0.21971244776427473
6059	spatium	spatium	0.2411193844353613
6060	conprendit	conprendio	0.2158055696551618
6061	harenas	harena	0.2364641864720739
6062	expurgat	expurgo	0.13675413376546974
6063	cantu	cantus	0.18024619267144812
6064	uerbis	uerbum	0.19930495038554616
6065	que	que	0.2012336315258229
6066	fugantibus	fugo	0.2172928384170324
6067	angues	anguis	0.21583111151778783
6068	ultima	ultimus	0.24598853350070993
6069	castrorum	castra	0.20765524716586325
6070	medicatus	medico	0.2223695375450475
6071	circumit	circumeo	0.24206370387043494
6072	ignis	ignis	0.23187192093108364
6073	hic	hic	0.40692571418654644
6074	ebulum	ebulum	0.1543238389159118
6075	stridet	strido	0.2044580244004941
6076	peregrina	peregrinus	0.2607981936589615
6077	que	que	0.2012336315258229
6078	galbana	galbanum	0.14800036973760974
6079	sudant	sudo	0.2318611802715766
6080	et	et	0.15833624089312415
6081	tamarix	tamarix	0.14437973917210892
6082	non	non	0.41864799612008574
6083	laeta	laeto	0.2476323505094856
6084	comas	coma	0.19861457286900538
6085	eoa	eoa	0.1117671394895675
6086	que	que	0.2012336315258229
6087	costos	costus	0.2217908071674422
6088	et	et	0.15833624089312415
6089	panacea	panacea	0.14437973917210892
6090	potens	potens	0.23982711193495737
6091	et	et	0.15833624089312415
6092	thessala	thessalus	0.2684402147164029
6093	centaurea	centaurea	0.12066141361198747
6094	peucedanon	peucedanon	0.14830788245777082
6095	que	que	0.2012336315258229
6096	sonant	sono	0.18694981901564736
6097	flammis	flamma	0.19121418882798896
6098	erycina	erycinus	0.24766655665418363
6099	que	que	0.2012336315258229
6100	thapsos	thapsus	0.2139669258585466
6101	et	et	0.15833624089312415
6102	larices	larix	0.12877606643885284
6103	fumo	fumo	0.1853401888417469
6104	que	que	0.2012336315258229
6105	grauem	grauis	0.1936714513943653
6106	serpentibus	serpens	0.2355693852686217
6107	urunt	uro	0.2203689591070583
6108	habrotonum	habrotonum	0.1546313516360729
6109	et	et	0.15833624089312415
6110	longe	longe	0.2539216207916641
6111	nascentis	nascor	0.31753805342832553
6112	cornua	cornu	0.21549887419616226
6113	cerui	ceruus	0.20792962233772777
6114	sic	sic	0.21619464466528485
6115	nox	nox	0.22033439056895182
6116	tuta	tutus	0.2667776004472775
6117	uiris	uir	0.215361805391462
6118	at	at	0.1606357004642853
6119	siquis	siquis	0.2722816389189473
6120	peste	pestis	0.2048757327043487
6121	diurna	diurnus	0.2503861001669733
6122	fata	fatum	0.3082749818072536
6123	trahit	traho	0.22329975320825005
6124	tunc	tunc	0.2257129983250269
6125	sunt	sum	0.4061834567301607
6126	magicae	magicus	0.23961918949471145
6127	miracula	miraculum	0.2332241434367009
6128	gentis	gens	0.3132591521981537
6129	psyllorum	psyllus	0.12745521308226088
6130	que	que	0.2012336315258229
6131	ingens	ingens	0.19783343345499382
6132	et	et	0.15833624089312415
6133	rapti	rapio	0.2001292578947726
6134	pugna	pugna	0.19654385828539245
6135	ueneni	uenenum	0.23726341275003593
6136	nam	nam	0.33628882326213133
6137	primum	primum	0.2599517437859483
6138	tacta	tango	0.2543799506806678
6139	designat	designo	0.22484662248307957
6140	membra	membrum	0.2161167073166522
6141	saliua	saliua	0.14830788245777082
6142	quae	qui	0.42097509598166033
6143	cohibet	cohibeo	0.2567450537893403
6144	uirus	uirus	0.2546821091688539
6145	retinet	retineo	0.21833557562358455
6146	que	que	0.2012336315258229
6147	in	in	0.1978304838181022
6148	uolnere	uolnus	0.21671097412752785
6149	pestem	pestis	0.23519582550116092
6150	plurima	plurimus	0.26660645081908185
6151	tunc	tunc	0.2257129983250269
6152	uoluit	uolo	0.23885656729825155
6153	spumanti	spumo	0.20360434122424179
6154	carmina	carmen	0.23719035581754333
6155	lingua	lingua	0.19622846424478343
6156	murmure	murmur	0.19759621238865488
6157	continuo	continuo	0.2408268643832083
6158	nec	neque	0.2829151588008186
6159	dat	do	0.2984506114907506
6160	suspiria	suspirium	0.24828709011407604
6161	cursus	cursus	0.2057967264350421
6162	uolneris	uolnus	0.24540270084758709
6163	aut	aut	0.2796425113942012
6164	minimum	minimus	0.26161295203792734
6165	patiuntur	patior	0.25104761460148317
6166	fata	fatum	0.3082749818072536
6167	tacere	taceo	0.24305891973581395
6168	saepe	saepe	0.29215977341763016
6169	quidem	quidem	0.344141909186688
6170	pestis	pestis	0.2289015709846312
6171	nigris	niger	0.19162102806725667
6172	inserta	insero	0.22468011523178105
6173	medullis	medulla	0.197698169250169
6174	excantata	excanto	0.12595965776664447
6175	fugit	fugio	0.23805372621094295
6176	sed	sed	0.22991636605070076
6177	siquod	siqui	0.22427729384344286
6178	tardius	tarde	0.28383221297501743
6179	audit	audio	0.24519866779403843
6180	uirus	uirus	0.2546821091688539
6181	et	et	0.15833624089312415
6182	elicitum	elicitus	0.12804528361080056
6183	iussum	iubeo	0.2332121146958479
6184	que	que	0.2012336315258229
6185	exire	exeo	0.2796797725252046
6186	repugnat	repugno	0.2440432468874853
6187	tum	tum	0.17315010599734665
6188	super	super	0.2318773311348063
6189	incumbens	incumbo	0.22547008835577592
6190	pallentia	palleo	0.22649201990578077
6191	uolnera	uolnero	0.24070759774603806
6192	lambit	lambo	0.2279560374807037
6193	ore	os	0.17306794515410123
6194	uenena	uenenum	0.2325683096484869
6195	trahens	traho	0.22211422278514004
6196	et	et	0.15833624089312415
6197	siccat	sicco	0.23263745097174343
6198	dentibus	dens	0.1779111153865635
6199	artus	artus	0.2211648407493434
6200	extractam	extraho	0.20938731772949915
6201	que	que	0.2012336315258229
6202	potens	potens	0.23982711193495737
6203	gelido	gelidus	0.1854327195356103
6204	de	de	0.21528495638144768
6205	corpore	corpus	0.20604169815380455
6206	mortem	mors	0.294887671102794
6207	expuit	expuo	0.2158055696551618
6208	et	et	0.15833624089312415
6209	cuius	qui	0.40644589578445245
6210	morsus	morsus	0.22787197758020322
6211	superauerit	supero	0.2729289450784156
6212	anguis	anguis	0.2221545806960899
6213	iam	iam	0.2423169147710674
6214	promptum	promptus	0.24453870296119523
6215	psyllis	psyllus	0.16910783927963907
6216	uel	uel	0.2357473342493982
6217	gustu	gustus	0.10477944282034261
6218	nosse	nosco	0.2596712167303449
6219	ueneni	uenenum	0.23726341275003593
6220	hoc	hic	0.4324442720018331
6221	igitur	igitur	0.21539272973380205
6222	tandem	tandem	0.26628816046996057
6223	leuior	leuis	0.1901241075534829
6224	romana	romanus	0.24061541887218652
6225	iuuentus	iuuentus	0.21314098430040512
6226	auxilio	auxilium	0.24099979581952274
6227	late	late	0.24339607867641339
6228	squalentibus	squaleo	0.21687738628417996
6229	errat	erro	0.2383815773882981
6230	in	in	0.1978304838181022
6231	aruis	aruum	0.2099173732248799
6232	bis	bis	0.2654429786514045
6233	positis	pono	0.21111357404512127
6234	phoebe	phoebo	0.24752350745725368
6235	flammis	flamma	0.19121418882798896
6236	bis	bis	0.2654429786514045
6237	luce	lux	0.22872489463163478
6238	recepta	recipio	0.1983621233196486
6239	uidit	uideo	0.24042353528065852
6240	hareniuagum	hareniuagus	0.13509953561715488
6241	surgens	surgo	0.22716227326273997
6242	fugiens	fugio	0.2368681957878329
6243	que	que	0.2012336315258229
6244	catonem	cato	0.23717775332635738
6245	iam	iam	0.2423169147710674
6246	que	que	0.2012336315258229
6247	illi	ille	0.21916464503621452
6248	magis	magis	0.2893968784392875
6249	atque	atque	0.17570308892570702
6250	magis	magis	0.2893968784392875
6251	durescere	duresco	0.27236304189329325
6252	puluis	puluis	0.2162922703487863
6253	coepit	coepio	0.19453669076159436
6254	et	et	0.15833624089312415
6255	in	in	0.1978304838181022
6256	terram	terra	0.27106542245781595
6257	libye	libye	0.20733366914153245
6258	spissata	spisso	0.12595965776664447
6259	redire	redeo	0.26475550951356963
6260	iam	iam	0.2423169147710674
6261	que	que	0.2012336315258229
6262	procul	procul	0.2607864745479858
6263	rarae	rarus	0.2291002842720839
6264	nemorum	nemus	0.2217315818154788
6265	se	sui	0.20014995987546627
6266	tollere	tollo	0.2501897821466136
6267	frondes	frons	0.21559578255631767
6268	surgere	surgo	0.2645980376172607
6269	congesto	congero	0.21019955037119856
6270	non	non	0.41864799612008574
6271	culta	colo	0.2707525649486365
6272	mapalia	mapalis	0.2250595911460617
6273	culmo	culmus	0.2119385068018741
6274	quanta	quantus	0.3394401153380871
6275	dedit	do	0.28479481937201434
6276	miseris	miser	0.295111955448385
6277	melioris	melior	0.2959642898669025
6278	gaudia	gaudium	0.2524128627822476
6279	terrae	terra	0.26943705638106286
6280	cum	cum	0.28550000025989547
6281	primum	primum	0.2599517437859483
6282	saeuos	saeuus	0.23931756565085888
6283	contra	contra	0.19925112422853195
6284	uidere	uideo	0.2903295613308055
6285	leones	leo	0.19965658450641088
6286	proxima	proximus	0.2295654963589609
6287	leptis	leptus	0.14957602326072109
6288	erat	sum	0.39446734537716976
6289	cuius	qui	0.40644589578445245
6290	statione	statio	0.19925371527163233
6291	quieta	quietus	0.23086592980743867
6292	exegere	exigo	0.2671510369141018
6293	hiemem	hiems	0.22644474553458344
6294	nimbis	nimbus	0.16855917640976592
6295	flammis	flamma	0.19121418882798896
6296	que	que	0.2012336315258229
6297	carentem	careo	0.26548456022268163
6298	caesar	caesar	0.27595797234656105
6299	ut	ut	0.27774099822990284
6300	emathia	emathia	0.2329736722824542
6301	satiatus	satio	0.23962464935002736
6302	clade	clades	0.22000245989333067
6303	recessit	recedo	0.2087009682848533
6304	cetera	ceterus	0.2938408243667783
6305	curarum	cura	0.2533521957931366
6306	proiecit	proicio	0.22598971647019372
6307	pondera	pondus	0.22213950306551677
6308	soli	solum	0.2672087113535168
6309	intentus	intentus	0.20231132951133823
6310	genero	genero	0.274872522727173
6311	cuius	qui	0.40644589578445245
6312	uestigia	uestigium	0.2265215490267018
6313	frustra	frustra	0.26239887367452513
6314	terris	terra	0.23442186048270164
6315	sparsa	spargo	0.19705790473027895
6316	legens	legens	0.2236610920599696
6317	fama	fama	0.23457779456817263
6318	duce	dux	0.22185043363533474
6319	tendit	tendo	0.2204975879994739
6320	in	in	0.1978304838181022
6321	undas	unda	0.21299523231994993
6322	threicias	threicius	0.23521293022560158
6323	que	que	0.2012336315258229
6324	legit	lego	0.20372017371834356
6325	fauces	fauces	0.2247371751222927
6326	et	et	0.15833624089312415
6327	amore	amor	0.21484711681517765
6328	notatum	noto	0.19603550553969656
6329	aequor	aequor	0.22238326595289826
6330	et	et	0.15833624089312415
6331	heroas	herous	0.21575583468855888
6332	lacrimoso	lacrimosus	0.2122460195220352
6333	litore	litus	0.19903271426237085
6334	turres	turris	0.21365768383614578
6335	qua	qua	0.28888361284606867
6336	pelago	pelagus	0.2681797547943525
6337	nomen	nomen	0.2624633616591976
6338	nepheleias	nepheleia	0.1443505245103366
6339	abstulit	aufero	0.21061343935935078
6340	helle	helle	0.2721244446604106
6341	non	non	0.41864799612008574
6342	asiam	asia	0.2703609244324765
6343	breuioris	breuior	0.23238948813082672
6344	aquae	aqua	0.22150829034811453
6345	disterminat	distermino	0.22946136177389803
6346	usquam	usquam	0.2704866318726051
6347	fluctus	fluctus	0.1966513783683997
6348	ab	ab	0.19208305618423893
6349	europa	europa	0.22878525807762073
6350	quamuis	quamuis	0.30154044275768344
6351	byzantion	byzantium	0.1463720036608567
6352	arto	arto	0.19282716732379968
6353	pontus	pontus	0.22986056600709603
6354	et	et	0.15833624089312415
6355	ostriferam	ostriferus	0.1509815064087997
6356	dirimat	dirimo	0.24963004700900582
6357	calchedona	calchedonus	0.14830788245777082
6358	cursu	cursus	0.18180010281653186
6359	euxinum	euxinus	0.1543238389159118
6360	que	que	0.2012336315258229
6361	ferens	fero	0.2525642476754648
6362	paruo	paruus	0.21195257788173308
6363	ruat	ruo	0.2231155637502989
6364	ore	os	0.17306794515410123
6365	propontis	propons	0.23188768350261765
6366	sigeas	sigeo	0.3463526512469399
6367	que	que	0.2012336315258229
6368	petit	peto	0.24791473468260355
6369	famae	fama	0.26326952128823183
6370	mirator	miror	0.2143346789801328
6371	harenas	harena	0.2364641864720739
6372	et	et	0.15833624089312415
6373	simoentis	simoens	0.14445159957648057
6374	aquas	aqua	0.21681318724656554
6375	et	et	0.15833624089312415
